
Lmod is automatically replacing "cray-mpich/9.0.1" with "cray-mpich-abi/9.0.1".

Running forecast for file: python CubicGalileonForecasts.py ./ini_files/config_run_ell3000_k0p3.yaml
Number of models loaded: 50 from: /global/homes/c/carolazn/CubicGalileonEmu/CubicGalileonEmu/model/
4.182345109176885e-05
Horndeski functions initialized.
Reading cosmo file to get the parameters of the data vector...
(265275, 10)
(705, 705)
(300,)
ex_inds= [15, 16, 17, 18, 19, 35, 36, 37, 38, 39, 55, 56, 57, 58, 59, 75, 76, 77, 78, 79, 95, 96, 97, 98, 99, 115, 116, 117, 118, 119, 135, 136, 137, 138, 139, 155, 156, 157, 158, 159, 175, 176, 177, 178, 179, 195, 196, 197, 198, 199, 215, 216, 217, 218, 219, 235, 236, 237, 238, 239, 255, 256, 257, 258, 259, 275, 276, 277, 278, 279, 295, 296, 297, 298, 299, 309, 310, 311, 312, 313, 314, 315, 316, 317, 318, 319, 329, 330, 331, 332, 333, 334, 335, 336, 337, 338, 339, 349, 350, 351, 352, 353, 354, 355, 356, 357, 358, 359, 370, 371, 372, 373, 374, 375, 376, 377, 378, 379, 390, 391, 392, 393, 394, 395, 396, 397, 398, 399, 411, 412, 413, 414, 415, 416, 417, 418, 419, 431, 432, 433, 434, 435, 436, 437, 438, 439, 449, 450, 451, 452, 453, 454, 455, 456, 457, 458, 459, 470, 471, 472, 473, 474, 475, 476, 477, 478, 479, 491, 492, 493, 494, 495, 496, 497, 498, 499, 512, 513, 514, 515, 516, 517, 518, 519, 532, 533, 534, 535, 536, 537, 538, 539]
Running MCMC...
Starting the nautilus sampler...
Please report issues at github.com/johannesulf/nautilus.
Status    | Bounds | Ellipses | Networks | Calls    | f_live | N_eff | log Z    
Sampling  | 1      | 0        | 0        | 0        | 1.0000 | 0     | N/A      
Computing | 1      | 0        | 0        | 0        | 1.0000 | 0     | N/A      
Sampling  | 1      | 0        | 0        | 256      | 1.0000 | 1     | -379992.8
Computing | 1      | 0        | 0        | 256      | 1.0000 | 1     | -379992.8
Sampling  | 1      | 0        | 0        | 512      | 1.0000 | 1     | -379993.5
Computing | 1      | 0        | 0        | 512      | 1.0000 | 1     | -379993.5
Sampling  | 1      | 0        | 0        | 768      | 1.0000 | 1     | -379993.9
Computing | 1      | 0        | 0        | 768      | 1.0000 | 1     | -379993.9
Sampling  | 1      | 0        | 0        | 1024     | 1.0000 | 1     | -379994.2
Computing | 1      | 0        | 0        | 1024     | 1.0000 | 1     | -379994.2
Sampling  | 1      | 0        | 0        | 1280     | 1.0000 | 1     | -379994.4
Computing | 1      | 0        | 0        | 1280     | 1.0000 | 1     | -379994.4
Sampling  | 1      | 0        | 0        | 1536     | 1.0000 | 1     | -379994.6
Computing | 1      | 0        | 0        | 1536     | 1.0000 | 1     | -379994.6
Sampling  | 1      | 0        | 0        | 1792     | 1.0000 | 1     | -379994.7
Computing | 1      | 0        | 0        | 1792     | 1.0000 | 1     | -379994.7
Computing | 2      | 0        | 4        | 6656     | 1.0000 | 1     | -227019.1
Sampling  | 2      | 0        | 4        | 6912     | 1.0000 | 1     | -227019.2
Computing | 2      | 0        | 4        | 6912     | 1.0000 | 1     | -227019.2
Sampling  | 2      | 0        | 4        | 7168     | 1.0000 | 1     | -227019.3
Computing | 2      | 0        | 4        | 7168     | 1.0000 | 1     | -227019.3
Sampling  | 2      | 0        | 4        | 7424     | 1.0000 | 1     | -227019.3
Computing | 2      | 0        | 4        | 7424     | 1.0000 | 1     | -227019.3
Sampling  | 2      | 0        | 4        | 7680     | 1.0000 | 1     | -227019.4
Computing | 2      | 0        | 4        | 7680     | 1.0000 | 1     | -227019.4
Sampling  | 2      | 0        | 4        | 7936     | 1.0000 | 1     | -227019.4
Computing | 2      | 0        | 4        | 7936     | 1.0000 | 1     | -227019.4
Sampling  | 2      | 0        | 4        | 8192     | 1.0000 | 1     | -227019.5
Computing | 2      | 0        | 4        | 8192     | 1.0000 | 1     | -227019.5
Sampling  | 2      | 0        | 4        | 8448     | 1.0000 | 1     | -227019.6
Computing | 2      | 0        | 4        | 8448     | 1.0000 | 1     | -227019.6
Sampling  | 2      | 0        | 4        | 8704     | 1.0000 | 1     | -227019.6
Computing | 2      | 0        | 4        | 8704     | 1.0000 | 1     | -227019.6
Sampling  | 2      | 0        | 4        | 8960     | 1.0000 | 1     | -227019.6
Computing | 2      | 0        | 4        | 8960     | 1.0000 | 1     | -227019.6
Bounding  | 2      | 0        | 4        | 9216     | 1.0000 | 1     | -227019.7
Sampling  | 3      | 0        | 4        | 9216     | 1.0000 | 1     | -6373293.
Computing | 3      | 0        | 4        | 9216     | 1.0000 | 1     | -6373293.
Sampling  | 3      | 0        | 4        | 9472     | 1.0000 | 1     | -208838.3
Computing | 3      | 0        | 4        | 9472     | 1.0000 | 1     | -208838.3
Sampling  | 3      | 0        | 4        | 9728     | 1.0000 | 1     | -208838.4
Computing | 3      | 0        | 4        | 9728     | 1.0000 | 1     | -208838.4
Sampling  | 3      | 0        | 4        | 9984     | 1.0000 | 1     | -208838.5
Computing | 3      | 0        | 4        | 9984     | 1.0000 | 1     | -208838.5
Sampling  | 3      | 0        | 4        | 10240    | 1.0000 | 1     | -161287.5
Computing | 3      | 0        | 4        | 10240    | 1.0000 | 1     | -161287.5
Sampling  | 3      | 0        | 4        | 10496    | 1.0000 | 1     | -161287.5
Computing | 3      | 0        | 4        | 10496    | 1.0000 | 1     | -161287.5
Sampling  | 3      | 0        | 4        | 10752    | 1.0000 | 1     | -161287.6
Computing | 3      | 0        | 4        | 10752    | 1.0000 | 1     | -161287.6
Sampling  | 3      | 0        | 4        | 11008    | 1.0000 | 1     | -161287.6
Computing | 3      | 0        | 4        | 11008    | 1.0000 | 1     | -161287.6
Sampling  | 3      | 0        | 4        | 11264    | 1.0000 | 1     | -161287.7
Computing | 3      | 0        | 4        | 11264    | 1.0000 | 1     | -161287.7
Sampling  | 3      | 0        | 4        | 11520    | 1.0000 | 1     | -161287.7
Computing | 3      | 0        | 4        | 11520    | 1.0000 | 1     | -161287.7
Sampling  | 3      | 0        | 4        | 11776    | 1.0000 | 1     | -161287.8
Computing | 3      | 0        | 4        | 11776    | 1.0000 | 1     | -161287.8
Sampling  | 3      | 0        | 4        | 12032    | 1.0000 | 1     | -161287.8
Computing | 3      | 0        | 4        | 12032    | 1.0000 | 1     | -161287.8
Sampling  | 3      | 0        | 4        | 12288    | 1.0000 | 1     | -161287.9
Computing | 3      | 0        | 4        | 12288    | 1.0000 | 1     | -161287.9
Bounding  | 3      | 0        | 4        | 12544    | 1.0000 | 1     | -161287.9
Sampling  | 4      | 0        | 4        | 12544    | 1.0000 | 1     | -4468640.
Computing | 4      | 0        | 4        | 12544    | 1.0000 | 1     | -4468640.
Sampling  | 4      | 0        | 4        | 12800    | 1.0000 | 1     | -161288.0
Computing | 4      | 0        | 4        | 12800    | 1.0000 | 1     | -161288.0
Sampling  | 4      | 0        | 4        | 13056    | 1.0000 | 1     | -161288.1
Computing | 4      | 0        | 4        | 13056    | 1.0000 | 1     | -161288.1
Sampling  | 4      | 0        | 4        | 13312    | 1.0000 | 1     | -161288.1
Computing | 4      | 0        | 4        | 13312    | 1.0000 | 1     | -161288.1
Sampling  | 4      | 0        | 4        | 13568    | 1.0000 | 1     | -161288.2
Computing | 4      | 0        | 4        | 13568    | 1.0000 | 1     | -161288.2
Sampling  | 4      | 0        | 4        | 13824    | 1.0000 | 1     | -161288.3
Computing | 4      | 0        | 4        | 13824    | 1.0000 | 1     | -161288.3
Sampling  | 4      | 0        | 4        | 14080    | 1.0000 | 1     | -161288.3
Computing | 4      | 0        | 4        | 14080    | 1.0000 | 1     | -161288.3
Sampling  | 4      | 0        | 4        | 14336    | 1.0000 | 1     | -161288.4
Computing | 4      | 0        | 4        | 14336    | 1.0000 | 1     | -161288.4
Sampling  | 4      | 0        | 4        | 14592    | 1.0000 | 1     | -161288.4
Computing | 4      | 0        | 4        | 14592    | 1.0000 | 1     | -161288.4
Sampling  | 4      | 0        | 4        | 14848    | 1.0000 | 1     | -161288.5
Computing | 4      | 0        | 4        | 14848    | 1.0000 | 1     | -161288.5
Sampling  | 4      | 0        | 4        | 15104    | 1.0000 | 1     | -161288.5
Computing | 4      | 0        | 4        | 15104    | 1.0000 | 1     | -161288.5
Sampling  | 4      | 0        | 4        | 15360    | 1.0000 | 1     | -161288.6
Computing | 4      | 0        | 4        | 15360    | 1.0000 | 1     | -161288.6
Sampling  | 4      | 0        | 4        | 15616    | 1.0000 | 1     | -161288.6
Computing | 4      | 0        | 4        | 15616    | 1.0000 | 1     | -161288.6
Bounding  | 4      | 0        | 4        | 15872    | 1.0000 | 1     | -161288.6
Sampling  | 5      | 1        | 4        | 15872    | 1.0000 | 1     | -3537519.
Computing | 5      | 1        | 4        | 15872    | 1.0000 | 1     | -3537519.
Sampling  | 5      | 1        | 4        | 16128    | 1.0000 | 1     | -161288.7
Computing | 5      | 1        | 4        | 16128    | 1.0000 | 1     | -161288.7
Sampling  | 5      | 1        | 4        | 16384    | 1.0000 | 1     | -161288.8
Computing | 5      | 1        | 4        | 16384    | 1.0000 | 1     | -161288.8
Sampling  | 5      | 1        | 4        | 16640    | 1.0000 | 1     | -161288.8
Computing | 5      | 1        | 4        | 16640    | 1.0000 | 1     | -161288.8
Sampling  | 5      | 1        | 4        | 16896    | 1.0000 | 1     | -161288.9
Computing | 5      | 1        | 4        | 16896    | 1.0000 | 1     | -161288.9
Sampling  | 5      | 1        | 4        | 17152    | 1.0000 | 1     | -161289.0
Computing | 5      | 1        | 4        | 17152    | 1.0000 | 1     | -161289.0
Sampling  | 5      | 1        | 4        | 17408    | 1.0000 | 1     | -161289.0
Computing | 5      | 1        | 4        | 17408    | 1.0000 | 1     | -161289.0
Sampling  | 5      | 1        | 4        | 17664    | 1.0000 | 1     | -161289.1
Computing | 5      | 1        | 4        | 17664    | 1.0000 | 1     | -161289.1
Sampling  | 5      | 1        | 4        | 17920    | 1.0000 | 1     | -161289.1
Computing | 5      | 1        | 4        | 17920    | 1.0000 | 1     | -161289.1
Sampling  | 5      | 1        | 4        | 18176    | 1.0000 | 1     | -161289.2
Computing | 5      | 1        | 4        | 18176    | 1.0000 | 1     | -161289.2
Sampling  | 5      | 1        | 4        | 18432    | 1.0000 | 1     | -161289.2
Computing | 5      | 1        | 4        | 18432    | 1.0000 | 1     | -161289.2
Sampling  | 5      | 1        | 4        | 18688    | 1.0000 | 1     | -161289.3
Computing | 5      | 1        | 4        | 18688    | 1.0000 | 1     | -161289.3
Sampling  | 5      | 1        | 4        | 18944    | 1.0000 | 1     | -161289.3
Computing | 5      | 1        | 4        | 18944    | 1.0000 | 1     | -161289.3
Bounding  | 5      | 1        | 4        | 19200    | 1.0000 | 1     | -161289.3
Sampling  | 6      | 1        | 4        | 19200    | 1.0000 | 1     | -2694443.
Computing | 6      | 1        | 4        | 19200    | 1.0000 | 1     | -2694443.
Sampling  | 6      | 1        | 4        | 19456    | 1.0000 | 1     | -161289.4
Computing | 6      | 1        | 4        | 19456    | 1.0000 | 1     | -161289.4
Sampling  | 6      | 1        | 4        | 19712    | 1.0000 | 1     | -161289.5
Computing | 6      | 1        | 4        | 19712    | 1.0000 | 1     | -161289.5
Sampling  | 6      | 1        | 4        | 19968    | 1.0000 | 1     | -161289.6
Computing | 6      | 1        | 4        | 19968    | 1.0000 | 1     | -161289.6
Sampling  | 6      | 1        | 4        | 20224    | 1.0000 | 1     | -161289.6
Computing | 6      | 1        | 4        | 20224    | 1.0000 | 1     | -161289.6
Sampling  | 6      | 1        | 4        | 20480    | 1.0000 | 1     | -161289.7
Computing | 6      | 1        | 4        | 20480    | 1.0000 | 1     | -161289.7
Sampling  | 6      | 1        | 4        | 20736    | 1.0000 | 1     | -139249.7
Computing | 6      | 1        | 4        | 20736    | 1.0000 | 1     | -139249.7
Sampling  | 6      | 1        | 4        | 20992    | 1.0000 | 1     | -139249.8
Computing | 6      | 1        | 4        | 20992    | 1.0000 | 1     | -139249.8
Sampling  | 6      | 1        | 4        | 21248    | 1.0000 | 1     | -139249.8
Computing | 6      | 1        | 4        | 21248    | 1.0000 | 1     | -139249.8
Sampling  | 6      | 1        | 4        | 21504    | 1.0000 | 1     | -139249.9
Computing | 6      | 1        | 4        | 21504    | 1.0000 | 1     | -139249.9
Sampling  | 6      | 1        | 4        | 21760    | 1.0000 | 1     | -139249.9
Computing | 6      | 1        | 4        | 21760    | 1.0000 | 1     | -139249.9
Sampling  | 6      | 1        | 4        | 22016    | 1.0000 | 1     | -139250.0
Computing | 6      | 1        | 4        | 22016    | 1.0000 | 1     | -139250.0
Sampling  | 6      | 1        | 4        | 22272    | 1.0000 | 1     | -139250.0
Computing | 6      | 1        | 4        | 22272    | 1.0000 | 1     | -139250.0
Bounding  | 6      | 1        | 4        | 22528    | 1.0000 | 1     | -139250.0
Sampling  | 7      | 1        | 4        | 22528    | 1.0000 | 1     | -2082402.
Computing | 7      | 1        | 4        | 22528    | 1.0000 | 1     | -2082402.
Sampling  | 7      | 1        | 4        | 22784    | 1.0000 | 1     | -139250.1
Computing | 7      | 1        | 4        | 22784    | 1.0000 | 1     | -139250.1
Sampling  | 7      | 1        | 4        | 23040    | 1.0000 | 1     | -139250.2
Computing | 7      | 1        | 4        | 23040    | 1.0000 | 1     | -139250.2
Sampling  | 7      | 1        | 4        | 23296    | 1.0000 | 1     | -139250.3
Computing | 7      | 1        | 4        | 23296    | 1.0000 | 1     | -139250.3
Sampling  | 7      | 1        | 4        | 23552    | 1.0000 | 1     | -139250.3
Computing | 7      | 1        | 4        | 23552    | 1.0000 | 1     | -139250.3
Sampling  | 7      | 1        | 4        | 23808    | 1.0000 | 1     | -139250.4
Computing | 7      | 1        | 4        | 23808    | 1.0000 | 1     | -139250.4
Sampling  | 7      | 1        | 4        | 24064    | 1.0000 | 1     | -139250.4
Computing | 7      | 1        | 4        | 24064    | 1.0000 | 1     | -139250.4
Sampling  | 7      | 1        | 4        | 24320    | 1.0000 | 1     | -139250.5
Computing | 7      | 1        | 4        | 24320    | 1.0000 | 1     | -139250.5
Sampling  | 7      | 1        | 4        | 24576    | 1.0000 | 1     | -139250.5
Computing | 7      | 1        | 4        | 24576    | 1.0000 | 1     | -139250.5
Sampling  | 7      | 1        | 4        | 24832    | 1.0000 | 1     | -139250.6
Computing | 7      | 1        | 4        | 24832    | 1.0000 | 1     | -139250.6
Sampling  | 7      | 1        | 4        | 25088    | 1.0000 | 1     | -113318.6
Computing | 7      | 1        | 4        | 25088    | 1.0000 | 1     | -113318.6
Sampling  | 7      | 1        | 4        | 25344    | 1.0000 | 1     | -113318.7
Computing | 7      | 1        | 4        | 25344    | 1.0000 | 1     | -113318.7
Sampling  | 7      | 1        | 4        | 25600    | 1.0000 | 1     | -113318.7
Computing | 7      | 1        | 4        | 25600    | 1.0000 | 1     | -113318.7
Bounding  | 7      | 1        | 4        | 25856    | 1.0000 | 1     | -113318.7
Sampling  | 8      | 1        | 4        | 25856    | 1.0000 | 1     | -1588039.
Computing | 8      | 1        | 4        | 25856    | 1.0000 | 1     | -1588039.
Sampling  | 8      | 1        | 4        | 26112    | 1.0000 | 1     | -113318.8
Computing | 8      | 1        | 4        | 26112    | 1.0000 | 1     | -113318.8
Sampling  | 8      | 1        | 4        | 26368    | 1.0000 | 1     | -113318.9
Computing | 8      | 1        | 4        | 26368    | 1.0000 | 1     | -113318.9
Sampling  | 8      | 1        | 4        | 26624    | 1.0000 | 1     | -113319.0
Computing | 8      | 1        | 4        | 26624    | 1.0000 | 1     | -113319.0
Sampling  | 8      | 1        | 4        | 26880    | 1.0000 | 1     | -113319.0
Computing | 8      | 1        | 4        | 26880    | 1.0000 | 1     | -113319.0
Sampling  | 8      | 1        | 4        | 27136    | 1.0000 | 1     | -113319.1
Computing | 8      | 1        | 4        | 27136    | 1.0000 | 1     | -113319.1
Sampling  | 8      | 1        | 4        | 27392    | 1.0000 | 1     | -84613.27
Computing | 8      | 1        | 4        | 27392    | 1.0000 | 1     | -84613.27
Sampling  | 8      | 1        | 4        | 27648    | 1.0000 | 1     | -84613.32
Computing | 8      | 1        | 4        | 27648    | 1.0000 | 1     | -84613.32
Sampling  | 8      | 1        | 4        | 27904    | 1.0000 | 1     | -84613.37
Computing | 8      | 1        | 4        | 27904    | 1.0000 | 1     | -84613.37
Sampling  | 8      | 1        | 4        | 28160    | 1.0000 | 1     | -84613.42
Computing | 8      | 1        | 4        | 28160    | 1.0000 | 1     | -84613.42
Sampling  | 8      | 1        | 4        | 28416    | 1.0000 | 1     | -84613.47
Computing | 8      | 1        | 4        | 28416    | 1.0000 | 1     | -84613.47
Sampling  | 8      | 1        | 4        | 28672    | 1.0000 | 1     | -84613.51
Computing | 8      | 1        | 4        | 28672    | 1.0000 | 1     | -84613.51
Sampling  | 8      | 1        | 4        | 28928    | 1.0000 | 1     | -84613.55
Computing | 8      | 1        | 4        | 28928    | 1.0000 | 1     | -84613.55
Bounding  | 8      | 1        | 4        | 29184    | 1.0000 | 1     | -84613.59
Sampling  | 9      | 1        | 4        | 29184    | 1.0000 | 1     | -1204540.
Computing | 9      | 1        | 4        | 29184    | 1.0000 | 1     | -1204540.
Sampling  | 9      | 1        | 4        | 29440    | 1.0000 | 1     | -84613.64
Computing | 9      | 1        | 4        | 29440    | 1.0000 | 1     | -84613.64
Sampling  | 9      | 1        | 4        | 29696    | 1.0000 | 1     | -73750.65
Computing | 9      | 1        | 4        | 29696    | 1.0000 | 1     | -73750.65
Sampling  | 9      | 1        | 4        | 29952    | 1.0000 | 1     | -73750.72
Computing | 9      | 1        | 4        | 29952    | 1.0000 | 1     | -73750.72
Sampling  | 9      | 1        | 4        | 30208    | 1.0000 | 1     | -73750.78
Computing | 9      | 1        | 4        | 30208    | 1.0000 | 1     | -73750.78
Sampling  | 9      | 1        | 4        | 30464    | 1.0000 | 1     | -73750.84
Computing | 9      | 1        | 4        | 30464    | 1.0000 | 1     | -73750.84
Sampling  | 9      | 1        | 4        | 30720    | 1.0000 | 1     | -73750.90
Computing | 9      | 1        | 4        | 30720    | 1.0000 | 1     | -73750.90
Sampling  | 9      | 1        | 4        | 30976    | 1.0000 | 1     | -73750.95
Computing | 9      | 1        | 4        | 30976    | 1.0000 | 1     | -73750.95
Sampling  | 9      | 1        | 4        | 31232    | 1.0000 | 1     | -73751.00
Computing | 9      | 1        | 4        | 31232    | 1.0000 | 1     | -73751.00
Sampling  | 9      | 1        | 4        | 31488    | 1.0000 | 1     | -73751.05
Computing | 9      | 1        | 4        | 31488    | 1.0000 | 1     | -73751.05
Sampling  | 9      | 1        | 4        | 31744    | 1.0000 | 1     | -73751.10
Computing | 9      | 1        | 4        | 31744    | 1.0000 | 1     | -73751.10
Sampling  | 9      | 1        | 4        | 32000    | 1.0000 | 1     | -73751.14
Computing | 9      | 1        | 4        | 32000    | 1.0000 | 1     | -73751.14
Sampling  | 9      | 1        | 4        | 32256    | 1.0000 | 1     | -73751.18
Computing | 9      | 1        | 4        | 32256    | 1.0000 | 1     | -73751.18
Bounding  | 9      | 1        | 4        | 32512    | 1.0000 | 1     | -73751.22
Sampling  | 10     | 1        | 4        | 32512    | 1.0000 | 1     | -923057.0
Computing | 10     | 1        | 4        | 32512    | 1.0000 | 1     | -923057.0
Sampling  | 10     | 1        | 4        | 32768    | 1.0000 | 1     | -68431.29
Computing | 10     | 1        | 4        | 32768    | 1.0000 | 1     | -68431.29
Sampling  | 10     | 1        | 4        | 33024    | 1.0000 | 1     | -68431.36
Computing | 10     | 1        | 4        | 33024    | 1.0000 | 1     | -68431.36
Sampling  | 10     | 1        | 4        | 33280    | 1.0000 | 1     | -68431.43
Computing | 10     | 1        | 4        | 33280    | 1.0000 | 1     | -68431.43
Sampling  | 10     | 1        | 4        | 33536    | 1.0000 | 1     | -68431.50
Computing | 10     | 1        | 4        | 33536    | 1.0000 | 1     | -68431.50
Sampling  | 10     | 1        | 4        | 33792    | 1.0000 | 1     | -68431.55
Computing | 10     | 1        | 4        | 33792    | 1.0000 | 1     | -68431.55
Sampling  | 10     | 1        | 4        | 34048    | 1.0000 | 1     | -68431.61
Computing | 10     | 1        | 4        | 34048    | 1.0000 | 1     | -68431.61
Sampling  | 10     | 1        | 4        | 34304    | 1.0000 | 1     | -68431.66
Computing | 10     | 1        | 4        | 34304    | 1.0000 | 1     | -68431.66
Sampling  | 10     | 1        | 4        | 34560    | 1.0000 | 1     | -68431.72
Computing | 10     | 1        | 4        | 34560    | 1.0000 | 1     | -68431.72
Sampling  | 10     | 1        | 4        | 34816    | 1.0000 | 1     | -68431.76
Computing | 10     | 1        | 4        | 34816    | 1.0000 | 1     | -68431.76
Sampling  | 10     | 1        | 4        | 35072    | 1.0000 | 1     | -42266.01
Computing | 10     | 1        | 4        | 35072    | 1.0000 | 1     | -42266.01
Sampling  | 10     | 1        | 4        | 35328    | 1.0000 | 1     | -42266.05
Computing | 10     | 1        | 4        | 35328    | 1.0000 | 1     | -42266.05
Sampling  | 10     | 1        | 4        | 35584    | 1.0000 | 1     | -42266.10
Computing | 10     | 1        | 4        | 35584    | 1.0000 | 1     | -42266.10
Bounding  | 10     | 1        | 4        | 35840    | 1.0000 | 1     | -42266.14
Sampling  | 11     | 1        | 4        | 35840    | 1.0000 | 1     | -723653.3
Computing | 11     | 1        | 4        | 35840    | 1.0000 | 1     | -723653.3
Sampling  | 11     | 1        | 4        | 36096    | 1.0000 | 1     | -42266.20
Computing | 11     | 1        | 4        | 36096    | 1.0000 | 1     | -42266.20
Sampling  | 11     | 1        | 4        | 36352    | 1.0000 | 1     | -42266.27
Computing | 11     | 1        | 4        | 36352    | 1.0000 | 1     | -42266.27
Sampling  | 11     | 1        | 4        | 36608    | 1.0000 | 1     | -42266.34
Computing | 11     | 1        | 4        | 36608    | 1.0000 | 1     | -42266.34
Sampling  | 11     | 1        | 4        | 36864    | 1.0000 | 1     | -42266.40
Computing | 11     | 1        | 4        | 36864    | 1.0000 | 1     | -42266.40
